Date_of_Accusation,Name_of_Accused,Gender,Location_of_Case,Charge,Result_of_Case,latitude,longitude,geo_precision
1619,Karen_Nielsdatter_Uldbierigs,Female,"Lynderup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Maren_Lauritdtzdatter_Weffuers,Female,"Sevel, Trandum_Skovby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Mette_Clemidzdatter,Female,"Fiskbæk, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Lauritz_Nielsen,Male,"Resen, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Anne_Eschesdatter,Female,"Daugbjerg, Søvsø, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Kirsten_Clausis,Female,"Øse, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Maren_Chresten_Huids,Female,"Sønder-Bork, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.85,8.3167,town
1619,Elle_Pedersdatter,Female,"Grinderslev, Stoubygård, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Apelone_Ibsdatter,Female,"Ålborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1619,Heluig_Mortensdatter,Female,"Ejstrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Buold_Jensdatter_Degenn,Female,"Sønderup, Nørrejylland",Witchcraft,Acquitted,56.95,9.6167,town
1619,Niels_Ebisen,Male,"Vrøgum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Anne_Mussis,Female,"Brønderslev, Nørrejylland",Witchcraft,Acquitted,57.2686,9.95,town
1619,Bergette_Mikkelsdatter,Female,"Sevel, Trandum Skovby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Mette_Chrestensdatter,Female,"Jannerup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Anne_Jensdatter,Female,"Resen, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Kirsten_Persdatter,Female,"Ørslevkloster, Bøstrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Johane_Andersdatter,Female,"Ørslevkloster, Bøstrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Karin_Espensdatter,Female,"Ørslevkloster, Bøstrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Anne_Sørensdatter,Female,"Nørre-Borris, Fusager, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Maren_Chrestensdatter,Female,"Sevel, Bederholm, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Maren_Poffuelsdatter,Female,"Sevel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Maren_Olufsdatter,Female,"Sønderup, Nørrejylland",Witchcraft,Acquitted,56.95,9.6167,town
1619,Chresten_Jensen,Male,"Hvam, Skedshale, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Ane_Chrestensquone,Female,"Nørre-Borris, Lysgård, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Anders_Andersen,Male,"Oksby, Vejrs, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.5975,8.1236,town
1619,Anne_Hanskone,Female,"Ål, Oxbøl, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Sidsell_Peders,Female,"Ål, Oxbøl, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Anne_Nielsdatter,Female,"Billum, Kjelst, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Maes_Anne_Knudsdatter,Female,"Ål, Oxbøl, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Kiersten_Jenskone,Female,"Skjern, Øster_Skjern, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9583,8.4917,town
1619,Maren_Olufsdatter,Female,"Vrejlev, Grønnerup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1619,Berette_Christensdatter,Female,"Ørum, Hald, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1619,Dorete_Mikkelsdatter,Female,"Engesvang, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Palle_Christensens_wife,Female,"Hørup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1619,Karen_Plougmands,Female,"Skælskør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.2521101,11.2942011,original
1619-1620,Niels_Mouritsens_kvinde,Female,"Hornum_Herred, Sønderup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.95,9.6167,town
1619,Maren_Olufsdatter,Female,"Slet_Herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.9,9.5333,herred
1619,Kirsten_Niels_Mogensens,Female,"Halland, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9833,13.5833,region
1619,Unknown,Female,"Helsingborg, Skånelandene",Witchcraft,Unknown,56.0465,12.6945,town
1619,Unknown,Female,"Kronborg, Sjælland",Witchcraft,Unknown,55.8131727,11.4573186,original
1619-1620,Niels_Mouritsens_kvinde,Female,"Aalborg, Sønderup, Nørrejylland",Witchcraft,Guilty,57.0488,9.9217,town
1619-1620,Unknown,Female,"Aalborg, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,57.0488,9.9217,town
1619-20,Niels_Mouritsens_kvinde,Female,"Dronningborg_len, Sønderup, Nørrejylland",Witchcraft,Guilty_the_fief_accounts_record_that_she_perished_on_account_of_a_Witchcraft_case,56.95,9.6167,town
1619-20,Unknown,Female,"Dronningborg_len, Torstum, Nørrejylland",Witchcraft_or_Secret_Arts,Banishment_the_fief_accounts_record_that_she_fled,56.2639,9.5018,region
1619,Kvinde,Female,"Lynge-Kronborg_herred, Hørsholm, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1619,Carsten_Nettelblad,Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1619,Birgitte_Davids_eller_Renners,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake_or_beheading_by_sword,55.605,13.0038,town
1619,wife_til_Hanns_Jörgensön_Glarmester,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_withdrew_the_statement,55.605,13.0038,town
1619,wife_til_Hans_Frideriksönns,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_withdrew_the_statement,55.605,13.0038,town
1619,wife_til_Marckus_Marckusöns,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Denunciation,The_person_who_named_her_withdrew_the_statement,55.605,13.0038,town
1620,Jens_Andersen_Holst,Male,"Ålborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.0488,9.9217,town
1620,Maren_Pedersdatter,Female,"Ålborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1620,Inger_Jbsdatter,Female,"Hvirring,_Boring_Mølle, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Kirsten_Hansdatter,Female,"Skive, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.5667,9.0333,town
1620,Chresten_Thomisen,Male,"Henne, Hovstrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.75,8.2833,town
1620,Maren_Pedersdatter,Female,"Vester-Starup, V._Starup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Chresten_Nielsen,Male,"Ikast, Nørlund, Nørrejylland",Witchcraft,Acquitted,56.1394,9.1531,town
1620,Lange_Maren_Lauridsdatter,Female,"Øster-Hassing, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Maren_Knuds,Female,"Ål, Skjødstrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Jens_Chrestensen,Male,"Sønder_Omme, Baggesgård, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.8667,8.7167,herred
1620,Kirsten_Staffensdatter,Female,"fiskbæk, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Kirsten_Staffensdatter,Female,"Lomborg, Lundsby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Margrethe_Staffensdatter,Female,"Lomborg, Lundsby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Margrethe_Staffensdatter,Female,"Lomborg, Lundsby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Anne_Suendsdatter,Female,"Viborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.4531684,9.4075049,original
1620,Johane_Jørgens,Female,"Vester-Starup, Galstho, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Maren_Iffers,Female,"Vester_Starup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Karen_Peders,Female,"Hostrup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Edel_Pers,Female,"Vester-Starup, Hisselhoed, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Mor_Chrestens,Female,"Oddum, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Kirsten_Lauridskone,Female,"Oddum, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Niels_Chrestensen,Male,"Lomborg, Lundsby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Apelone_Nielskone,Female,"Lomborg, Lundsby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Maren_Madsdatter,Female,"Dollerup, Stanghede, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Apelonni_Thamiskone,Female,"Lindknud, Klelund, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Anne_Jespersdatter,Female,"Gøl, Gjøl, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0833,9.6833,town
1620,Offuens_Chrestensdatter,Female,"Veggerby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Maren_Sørensdatter,Female,"Lyngby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Johane_Christens,Female,"Årre, Orre, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Mette_Christensdatter,Female,"Grimstrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.55,8.6333,town
1620,Birthe_Olufsdatter,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1620,Karen_Roeds,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1620,Karen_Chrestensdatter,Female,"Skive, Nørrejylland",Witchcraft,Acquitted,56.5667,9.0333,town
1620,Elle_Nielsdatter,Female,"Ålborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1620,Kirsten_Madsdatter,Female,"Komdrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Maren_Jbsdatter,Female,"Skibsted, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Anne_Nielsdatter,Female,"Bælum, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Kirsten_Sørensdatter,Female,"Sønder_Kongerslev, Svanfolk, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Maren_Suendsdatter_Dronningen,Female,"Søby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Zitsell_Malers,Female,"Skørping, Nørrejylland",Witchcraft,Acquitted,56.8333,9.9167,town
1620,Anne_Huids,Female,"St._Brøndum, Nørrejylland",Witchcraft,Acquitted,57.1333,9.9667,town
1620,Slup_Johane,Female,"Skørping, Nørrejylland",Witchcraft,Acquitted,56.8333,9.9167,town
1620,Karin_Anderskone,Female,"Vittrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Maren_Eschis,Female,"Ølgod, Ølgodbjerg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Buold_Eschisdatter,Female,"Ølgod, Ølgodbjerg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Maren_Poulsdatter_Bøuhore,Female,"Grenå, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4167,10.8833,town
1620,Maren_Michelsdatter_Hiordequone,Female,"Astrup, Nørrejylland",Witchcraft,Acquitted,56.9333,9.6,town
1620,Anne_Throgelsdatter_Ruttistue,Female,"Rostrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Anne_Peders,Female,"Gesten, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4906,9.2181,town
1620,Johane_Pedersdatter,Female,"Sejlflod, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0167,10.0833,town
1620,Else_Jacobsdatter,Female,"Storvorde, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.9833,10.0333,town
1620,Dorete_Jensdatter,Female,"Ålborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1620,Karen_Jbsdatter,Female,"Blære, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Else_Lauritzdatter,Female,"Sejlflod, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0167,10.0833,town
1620,Chresten_Chrestensen_Munck,Male,"Hurup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.7397,8.4142,town
1620,Maren_Nielsdatter,Female,"Sebber, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Buold_Jensdatter_Dei,Female,"Sønderup, Nørrejylland",Witchcraft,Acquitted,56.95,9.6167,town
1620,Anne_Nisdatter,Female,"Vester-Nykirke, Vong, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Per_Jepsen,Male," Navr, Falshee, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Anders_Madsen,Male,"Egtved, Bollesgård, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Johane_Anderskone,Female,"Egtved, Bollesgård, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Anne_Staffens,Female,"Gesten, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4906,9.2181,town
1620,Karen_Thamisdatter,Female,"Asp, Timling, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Birgitte_Jensdatter,Female,"Nykøbing, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.7969,8.8608,town
1620,Johane_Moltisdatter,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1620,Anne_Jensdatter,Female,"Hellevad, Allerup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Anne_Nielsdatter_Hestbekis,Female,"Astrup, Møldrup, Nørrejylland",Witchcraft,Acquitted,56.9333,9.6,town
1620,Kiersten_Suends_Hiorkuonne,Female,"Anst, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4667,9.2333,herred
1620,Karen_Chrestens,Female,"Lindknud, Klelund, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Maren_Jensdatter_Pauschis,Female,"Sønder-Lem, Karsbæk, Nørrejylland",Witchcraft,"A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court,_so_Viborg_regional_court_landsting_sent_the_case_back",56.2639,9.5018,region
1620,Anne_Jensdatter,Female,"Sebber, Valsted, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Maren_Sørensdatter,Female,"Gøl, Nørrejylland",Witchcraft,Acquitted,57.0833,9.6833,town
1620,Niels_Nielsen,Male,"Lundø, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Hans_Lassen,Male,"Gesten, Nørrejylland",Witchcraft,Acquitted,55.4906,9.2181,town
1620,Hans_Lassen,Male,"Gesten, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.4906,9.2181,town
1620,Anders_Chrestensen_Skolemester,Male,"Ørum, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Anne_Jensdatter,Female,"Komdrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1620,Hans_Poulsen_Smed,Male,"Læborg, Drostrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Karen_Cornelesis,Female,"Ansager, Stenderup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.66,8.75,town
1620,Maren_Joens_Threndfod,Female,"Verst, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Johane_Hanskone,Female,"Læborg, Drostrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1620,Kiersten_Jørgens,Female,"Malt, Estrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4333,8.9333,town
1620,Chresten_Lassen,Male,"Slavs, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1620,Giertrud_Chrestensdatter,Female,"Ebeltoft, Nørrejylland",Witchcraft,Acquitted,56.1957,10.6836,town
1620,Jens_Andersens_kone,Female,"Ålborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.0488,9.9217,town
1620,Ane_Thyggisdatter,Female,"Kristianstad, Skånelandene",Secret_Arts_and_Fraud,Unknown,56.0294,14.1567,town
1620,Unknown,Female,"Kronborg, Sjælland",Witchcraft,Unknown,55.8131727,11.4573186,original
1620,wife_til_Peder_Broesöns,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1621,Hans_Lassen,Male,"Gesten, Nørrejylland",Witchcraft,Acquitted,55.4906,9.2181,town
1621,Giertrud_Chrestensdatter,Female,"Ebeltoft, Nørrejylland",Witchcraft,Acquitted,56.1957,10.6836,town
1621,Johane_Lastdatter_Koeppes,Female,"Kobberup, Tastum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Mette_Sørensdatter,Female,"Nørup, Førstballe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Gammel_Anne_Matzdatter,Female,"Vamdrup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4139,9.3006,town
1621,Bleg_Anne_Fygs,Female,"Gesten, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4906,9.2181,town
1621,Kirsten_Nielsdatter,Female,"Gudum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Anne_Hansquone,Female,"Bryrup, Eskelund, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Anne_Terkildsdatter_Peberfylde,Female,"Føvling, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Anne_Nielsdatter,Female,"Sæby, Nørrejylland",Witchcraft,Acquitted,57.3333,10.5333,town
1621,Karin_Nielsdatter_Kiergil,Female,"Skanderup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1621,Maren_Andersdatter_Flye,Female,"Ydby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Maren_Eschesdatter,Female,"Hejnsvig, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1621,Karen_Jepsdatter,Female,"Navr, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Anne_Olufsdatter_Peussij,Female,"Hvidbjerg, Kjallerup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Anne_Sørensdatter,Female,"Bakkendrup, Ydby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1621,Ane_Knudsdatter,Female,"Øster-Assels, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1621,Maren_Pedersdatter,Female,"Låstrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1621,Johane_Pedersdatter,Female,"Volstrup, Hørby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.3667,10.4167,town
1621,Maren_Jensdatter_Kiøbmand,Female," Snedsted, Gjersbøl, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.8917,8.5333,town
1621,Buold_Christensquone,Female,"Madum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1621,Kirsten_Chrestensdatter,Female,"Kastbjerg, Nørrejylland",Witchcraft,Acquitted,56.5833,10.0833,town
1621,Anne_Hansquone,Female,"Ølgod, Bøllund, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1621,Karen_Laursdatter,Female,"Heltborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1621,Else_Chrestensdatter,Female,"Ydby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1621,Maren_Chrestensdatter,Female,"Ydby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1621,Else_Sørens,Female,"Brande, Uhre, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9333,9.1333,town
